action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,3526776,[],CHEMBL1272378,Inhibition of human AMPK alpha-2/beta-1/gamma-1 by Hot Spot filtration binding assay,B,,,BAO_0000190,BAO_0000223,protein complex format,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)ccn1,,,CHEMBL1268961,Bioorg Med Chem Lett,2010,"{'bei': '16.32', 'le': '0.30', 'lle': '3.38', 'sei': '10.12'}",CHEMBL324153,,CHEMBL324153,6.55,0,http://www.openphacts.org/units/Nanomolar,968195,=,1,1,=,,IC50,nM,,280.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,0.28
,,3526777,[],CHEMBL1272378,Inhibition of human AMPK alpha-2/beta-1/gamma-1 by Hot Spot filtration binding assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=c1ccc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)c[nH]1,,,CHEMBL1268961,Bioorg Med Chem Lett,2010,"{'bei': '17.30', 'le': '0.32', 'lle': '4.76', 'sei': '8.52'}",CHEMBL1271480,,CHEMBL1271480,7.22,0,http://www.openphacts.org/units/Nanomolar,967267,=,1,1,=,,IC50,nM,,60.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,0.06
,,3526778,[],CHEMBL1272378,Inhibition of human AMPK alpha-2/beta-1/gamma-1 by Hot Spot filtration binding assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=c1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)cc[nH]1,,,CHEMBL1268961,Bioorg Med Chem Lett,2010,"{'bei': '15.73', 'le': '0.29', 'lle': '4.11', 'sei': '7.75'}",CHEMBL1271481,,CHEMBL1271481,6.57,0,http://www.openphacts.org/units/Nanomolar,967268,=,1,1,=,,IC50,nM,,270.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,0.27
,,3526779,[],CHEMBL1272378,Inhibition of human AMPK alpha-2/beta-1/gamma-1 by Hot Spot filtration binding assay,B,,,BAO_0000190,BAO_0000223,protein complex format,c1cc(-c2cnc3c(-c4cn[nH]c4)cnn3c2)ccc1OCCN1CCOCC1,,,CHEMBL1268961,Bioorg Med Chem Lett,2010,"{'bei': '17.55', 'le': '0.32', 'lle': '4.35', 'sei': '8.51'}",CHEMBL1271532,,CHEMBL1271532,6.85,0,http://www.openphacts.org/units/Nanomolar,967329,=,1,1,=,,IC50,nM,,140.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,0.14
,,3526780,[],CHEMBL1272378,Inhibition of human AMPK alpha-2/beta-1/gamma-1 by Hot Spot filtration binding assay,B,,,BAO_0000190,BAO_0000223,protein complex format,Nc1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)ccn1,,,CHEMBL1268961,Bioorg Med Chem Lett,2010,"{'bei': '15.98', 'le': '0.29', 'lle': '3.91', 'sei': '7.33'}",CHEMBL1271533,,CHEMBL1271533,6.66,0,http://www.openphacts.org/units/Nanomolar,967330,=,1,1,=,,IC50,nM,,220.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,0.22
,,3526781,[],CHEMBL1272378,Inhibition of human AMPK alpha-2/beta-1/gamma-1 by Hot Spot filtration binding assay,B,,,BAO_0000190,BAO_0000223,protein complex format,Nc1ccc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)cn1,,,CHEMBL1268961,Bioorg Med Chem Lett,2010,"{'bei': '13.63', 'le': '0.25', 'lle': '2.93', 'sei': '6.25'}",CHEMBL1271587,,CHEMBL1271587,5.68,0,http://www.openphacts.org/units/Nanomolar,967389,=,1,1,=,,IC50,nM,,2100.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,2.1
,,3526782,[],CHEMBL1272378,Inhibition of human AMPK alpha-2/beta-1/gamma-1 by Hot Spot filtration binding assay,B,,,BAO_0000190,BAO_0000223,protein complex format,COc1ccc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)cc1OC,,,CHEMBL1268961,Bioorg Med Chem Lett,2010,"{'bei': '12.28', 'le': '0.23', 'lle': '1.87', 'sei': '8.04'}",CHEMBL1271588,,CHEMBL1271588,5.66,0,http://www.openphacts.org/units/Nanomolar,967390,=,1,1,=,,IC50,nM,,2200.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,2.2
,,3526783,[],CHEMBL1272378,Inhibition of human AMPK alpha-2/beta-1/gamma-1 by Hot Spot filtration binding assay,B,,,BAO_0000190,BAO_0000223,protein complex format,Oc1ccc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)cc1O,,,CHEMBL1268961,Bioorg Med Chem Lett,2010,"{'bei': '13.78', 'le': '0.25', 'lle': '2.77', 'sei': '6.45'}",CHEMBL1271641,,CHEMBL1271641,5.96,0,http://www.openphacts.org/units/Nanomolar,967450,=,1,1,=,,IC50,nM,,1100.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,1.1
,,3526784,[],CHEMBL1272378,Inhibition of human AMPK alpha-2/beta-1/gamma-1 by Hot Spot filtration binding assay,B,,,BAO_0000190,BAO_0000223,protein complex format,NS(=O)(=O)c1ccc(Nc2ncc(-c3ccc(O)c(O)c3)o2)cc1,,,CHEMBL1268961,Bioorg Med Chem Lett,2010,"{'bei': '15.94', 'le': '0.32', 'lle': '3.40', 'sei': '3.99'}",CHEMBL1271642,,CHEMBL1271642,5.54,0,http://www.openphacts.org/units/Nanomolar,967451,=,1,1,=,,IC50,nM,,2900.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,2.9
,,3526785,[],CHEMBL1272378,Inhibition of human AMPK alpha-2/beta-1/gamma-1 by Hot Spot filtration binding assay,B,,,BAO_0000190,BAO_0000223,protein complex format,NS(=O)(=O)c1ccc(Nc2ncc(-c3ccc(=O)[nH]c3)o2)cc1,,,CHEMBL1268961,Bioorg Med Chem Lett,2010,"{'bei': '15.95', 'le': '0.31', 'lle': '3.88', 'sei': '4.04'}",CHEMBL1271692,,CHEMBL1271692,5.30,0,http://www.openphacts.org/units/Nanomolar,967510,=,1,1,=,,IC50,nM,,5000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,5.0
,,3526786,[],CHEMBL1272378,Inhibition of human AMPK alpha-2/beta-1/gamma-1 by Hot Spot filtration binding assay,B,,,BAO_0000190,BAO_0000223,protein complex format,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,,,CHEMBL1268961,Bioorg Med Chem Lett,2010,"{'bei': '18.49', 'le': '0.34', 'lle': '3.07', 'sei': '13.30'}",CHEMBL478629,DORSOMORPHIN,CHEMBL478629,7.39,0,http://www.openphacts.org/units/Nanomolar,967511,=,1,1,=,,IC50,nM,,41.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,0.041
,,13475349,[],CHEMBL2439772,Inhibition of wild type human AMPK by high throughput ATP-[33P] radiolabeled assay,B,,,BAO_0000190,BAO_0000223,protein complex format,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,,,CHEMBL2434948,J Med Chem,2013,"{'bei': '13.81', 'le': '0.25', 'lle': '0.69', 'sei': '11.42'}",CHEMBL2436978,,CHEMBL2436978,5.82,0,http://www.openphacts.org/units/Nanomolar,1925588,=,1,1,=,,IC50,nM,,1512.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,1512.0
,,14992857,[],CHEMBL3372232,Inhibition of recombinant AMPK A1/B1/G1 (unknown origin) after 60 mins by z'-lyte kinase assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C1/C(=C\c2ccc(O)c(O)c2)Oc2ccccc21,,,CHEMBL3351909,Eur J Med Chem,2015,"{'bei': '18.53', 'le': '0.34', 'lle': '2.00', 'sei': '7.06'}",CHEMBL3361128,,CHEMBL3361128,4.71,0,http://www.openphacts.org/units/Nanomolar,2273281,=,1,1,=,,IC50,nM,,19500.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,19.5
,,16413406,[],CHEMBL3743738,Inhibition of AMPK (unknown origin),B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(O)C1CN(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,,,CHEMBL3739276,J Med Chem,2015,,CHEMBL3741589,,CHEMBL3741589,,0,http://www.openphacts.org/units/Nanomolar,2738383,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,10.0
,,16419333,[],CHEMBL3748093,Inhibition of human AMPK in presence of (33P)gamma ATP,B,,,BAO_0000190,BAO_0000223,protein complex format,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,,,CHEMBL3745593,J Med Chem,2015,"{'bei': '16.62', 'le': '0.30', 'lle': '2.32', 'sei': '11.95'}",CHEMBL478629,DORSOMORPHIN,CHEMBL478629,6.64,0,http://www.openphacts.org/units/Nanomolar,2741913,=,1,1,=,,IC50,nM,,230.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,0.23
,,18031605,[],CHEMBL4007684,Inhibition of AMPK (unknown origin) after 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,,,CHEMBL4007384,Bioorg Med Chem Lett,2016,"{'bei': '14.92', 'le': '0.29', 'lle': '2.03', 'sei': '6.18'}",CHEMBL2006765,,CHEMBL2006765,5.85,0,http://www.openphacts.org/units/Nanomolar,2987731,=,1,1,=,,IC50,nM,,1400.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,1.4
,,18031606,[],CHEMBL4007684,Inhibition of AMPK (unknown origin) after 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,FC(F)(F)CNc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2ccoc12,,,CHEMBL4007384,Bioorg Med Chem Lett,2016,,CHEMBL4078893,,CHEMBL4078893,,0,http://www.openphacts.org/units/Nanomolar,2987733,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,10.0
,,18031607,[],CHEMBL4007684,Inhibition of AMPK (unknown origin) after 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,FC(F)(F)CNc1nc(Nc2ccc3cn[nH]c3c2)nc2ccoc12,,,CHEMBL4007384,Bioorg Med Chem Lett,2016,,CHEMBL4066664,,CHEMBL4066664,,0,http://www.openphacts.org/units/Nanomolar,2987734,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,10.0
,,18031608,[],CHEMBL4007684,Inhibition of AMPK (unknown origin) after 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)OCC(=O)Nc2cc(Nc3nc(NCC(F)(F)F)c4occc4n3)ccc21,,,CHEMBL4007384,Bioorg Med Chem Lett,2016,,CHEMBL4069365,,CHEMBL4069365,,0,http://www.openphacts.org/units/Nanomolar,2987739,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,10.0
,,18031609,[],CHEMBL4007684,Inhibition of AMPK (unknown origin) after 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1n[nH]c2cc(Nc3nc(NC4CC4)c4occc4n3)ccc12,,,CHEMBL4007384,Bioorg Med Chem Lett,2016,,CHEMBL4062803,,CHEMBL4062803,,0,http://www.openphacts.org/units/Nanomolar,2987745,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,uM,UO_0000065,,10.0
,,18665565,[],CHEMBL4233287,Inhibition of AMPK (unknown origin),B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,,,CHEMBL4229420,Bioorg Med Chem Lett,2018,,CHEMBL4245507,,CHEMBL4245507,,0,http://www.openphacts.org/units/Nanomolar,3100083,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,10000.0
,,20681630,[],CHEMBL4623307,Inhibition of phosphorylated AMPK (unknown origin) interaction with LC3,B,,,BAO_0000190,BAO_0000223,protein complex format,c1cc(-c2cc[nH]n2)cc(-c2ccc(OCCN3CCCCC3)cc2)n1,,,CHEMBL4622845,J Med Chem,2020,"{'bei': '18.00', 'le': '0.33', 'lle': '2.27', 'sei': '11.61'}",CHEMBL4641408,,CHEMBL4641408,6.27,0,http://www.openphacts.org/units/Nanomolar,3483149,=,1,1,=,,IC50,nM,,532.5,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,IC50,nM,UO_0000065,,532.5
,,22058721,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '-3.322', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '-3.32235388006428'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '1.086', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '1.08608032627978'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '89.55', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '89.5464917284655'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '92.71', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '92.7083842154252'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,O=C(Cc1ccc(Cl)s1)Nc1ccc2c(c1)C(=O)NC2=O,,,CHEMBL3988442,,2021,,CHEMBL3439298,,CHEMBL3439298,5.42,0,http://www.openphacts.org/units/Nanomolar,2945520,=,33,1,=,,IC50,nM,,3847.66,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,5.41480325314982
,,22058722,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '0.0', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '0.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '0.7069', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '0.70694085692474'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '91.58', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '91.5827545804962'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '97.15', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '97.1492320931963'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,O=C(Cc1ccc(Cl)s1)Nc1ccc2c(c1)C(=O)NC2=O,,,CHEMBL3988442,,2021,,CHEMBL3439298,,CHEMBL3439298,5.07,0,http://www.openphacts.org/units/Nanomolar,2945520,=,33,1,=,,IC50,nM,,8510.34,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,5.07005286869526
,,22058723,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '-23.68', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '-23.6752392478045'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '0.3041', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '0.30405540137147'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '79.96', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '79.9587071052257'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '129.79', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '129.792048229754'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,O=C(Cc1ccc(Cl)s1)Nc1ccc2c(c1)C(=O)NC2=O,,,CHEMBL3988442,,2021,,CHEMBL3439298,,CHEMBL3439298,5.86,0,http://www.openphacts.org/units/Nanomolar,2945520,=,33,1,=,,IC50,nM,,1378.18,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,5.86069329025288
,,22058724,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '0.0', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '0.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '0.5996', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '0.59958313212889'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '104.82', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '104.819355574008'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '100.0', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '100.0'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,O=C(Cc1ccc(Cl)s1)Nc1ccc2c(c1)C(=O)NC2=O,,,CHEMBL3988442,,2021,,CHEMBL3439298,,CHEMBL3439298,5.56,0,http://www.openphacts.org/units/Nanomolar,2945520,=,33,1,=,,IC50,nM,,2744.48,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,5.56154005787778
,,22059202,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '25.58', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '25.5822685676891'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,c1cncc(-c2ccc3c(c2)C2(CCNCC2)CC3)c1,,,CHEMBL3988442,,2021,,CHEMBL3440842,,CHEMBL3440842,,0,http://www.openphacts.org/units/Nanomolar,2917312,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22059203,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '30.07', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '30.0675208022517'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,c1cncc(-c2ccc3c(c2)C2(CCNCC2)CC3)c1,,,CHEMBL3988442,,2021,,CHEMBL3440842,,CHEMBL3440842,,0,http://www.openphacts.org/units/Nanomolar,2917312,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22059206,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '5.182', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '5.18172170355446'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,c1cc(-c2ccc3c(c2)CCC32CCNCC2)ccn1,,,CHEMBL3988442,,2021,,CHEMBL3440843,,CHEMBL3440843,,0,http://www.openphacts.org/units/Nanomolar,2968582,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22059207,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '7.726', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '7.72639009580209'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,c1cc(-c2ccc3c(c2)CCC32CCNCC2)ccn1,,,CHEMBL3988442,,2021,,CHEMBL3440843,,CHEMBL3440843,,0,http://www.openphacts.org/units/Nanomolar,2968582,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22059302,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '14.15', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '14.1516834058785'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,c1cc(-c2ccc3c(c2)C2(CCNCC2)CC3)ccn1,,,CHEMBL3988442,,2021,,CHEMBL3440894,,CHEMBL3440894,,0,http://www.openphacts.org/units/Nanomolar,2960194,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22059303,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '25.89', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '25.8933839700471'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,c1cc(-c2ccc3c(c2)C2(CCNCC2)CC3)ccn1,,,CHEMBL3988442,,2021,,CHEMBL3440894,,CHEMBL3440894,,0,http://www.openphacts.org/units/Nanomolar,2960194,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22059865,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '19.51', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '19.514452513171'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)C1CCCN1C(=O)Nc1ccc(=O)n(C)c1,,,CHEMBL3988442,,2021,,CHEMBL3453884,,CHEMBL3453884,,0,http://www.openphacts.org/units/Nanomolar,2946739,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
